Date,Area,Sector_Number,Daily_Ridership,Weather,Vehicle_Availability,Delay_Minutes
2024-10-17,Sector 13,13,1632,Clear,6.4,3.1
2024-10-18,Sector 13,13,1880,Clear,1.3,0.0
2024-10-19,Sector 13,13,1807,Clear,1.6,5.6
2024-10-20,Sector 13,13,1676,Cloudy,6.9,6.5
2024-10-21,Sector 13,13,1964,Clear,5.1,4.3
2024-10-22,Sector 13,13,1715,Clear,1.0,2.6
2024-10-23,Sector 13,13,1832,Clear,4.5,4.5
2024-10-24,Sector 13,13,1706,Clear,1.1,5.1
2024-10-25,Sector 13,13,1784,Clear,2.5,2.8
2024-10-26,Sector 13,13,1685,Clear,3.6,3.4
2024-10-27,Sector 13,13,1614,Clear,1.0,4.4
2024-10-28,Sector 13,13,1658,Clear,1.0,2.6
2024-10-29,Sector 13,13,1670,Clear,1.1,2.2
2024-10-30,Sector 13,13,1663,Clear,3.1,6.5
2024-10-31,Sector 13,13,1867,Rain,1.0,9.1
2024-11-01,Sector 13,13,2038,Clear,1.0,3.6
2024-11-02,Sector 13,13,1756,Clear,3.1,8.3
2024-11-03,Sector 13,13,1404,Clear,7.2,3.7
2024-11-04,Sector 13,13,1971,Cloudy,1.6,5.4
2024-11-05,Sector 13,13,1920,Cloudy,10.7,2.5
2024-11-06,Sector 13,13,1653,Cloudy,1.0,3.6
2024-11-07,Sector 13,13,1788,Clear,2.1,4.1
2024-11-08,Sector 13,13,1940,Cloudy,1.0,2.3
2024-11-09,Sector 13,13,1675,Clear,8.1,2.7
2024-11-10,Sector 13,13,1475,Clear,1.0,4.3
2024-11-11,Sector 13,13,1891,Clear,2.9,2.4
2024-11-12,Sector 13,13,1595,Rain,1.0,7.6
2024-11-13,Sector 13,13,1803,Clear,7.8,4.8
2024-11-14,Sector 13,13,1952,Clear,5.6,4.5
2024-11-15,Sector 13,13,1832,Clear,1.6,3.2
2024-11-16,Sector 13,13,1570,Cloudy,1.0,6.9
2024-11-17,Sector 13,13,1721,Clear,3.7,4.0
2024-11-18,Sector 13,13,1939,Clear,10.7,4.3
2024-11-19,Sector 13,13,1977,Rain,1.0,10.7
2024-11-20,Sector 13,13,1931,Clear,3.9,4.0
2024-11-21,Sector 13,13,1955,Clear,1.0,2.7
2024-11-22,Sector 13,13,1918,Clear,6.4,5.6
2024-11-23,Sector 13,13,1662,Cloudy,5.3,5.4
2024-11-24,Sector 13,13,1644,Clear,1.0,0.5
2024-11-25,Sector 13,13,1818,Clear,1.2,3.0
2024-11-26,Sector 13,13,1714,Clear,7.7,5.1
2024-11-27,Sector 13,13,1743,Clear,3.4,5.2
2024-11-28,Sector 13,13,1817,Cloudy,1.0,8.3
2024-11-29,Sector 13,13,1875,Rain,1.0,9.1
2024-11-30,Sector 13,13,1799,Clear,1.0,4.3
2024-12-01,Sector 13,13,1640,Clear,1.0,4.9
2024-12-02,Sector 13,13,1962,Clear,5.3,2.5
2024-12-03,Sector 13,13,1972,Clear,11.7,5.8
2024-12-04,Sector 13,13,1832,Clear,2.9,0.0
2024-12-05,Sector 13,13,1923,Clear,1.7,1.9
2024-12-06,Sector 13,13,1834,Clear,1.0,6.1
2024-12-07,Sector 13,13,1797,Cloudy,1.0,5.1
2024-12-08,Sector 13,13,1724,Clear,1.0,2.9
2024-12-09,Sector 13,13,1736,Clear,1.0,7.0
2024-12-10,Sector 13,13,1884,Cloudy,1.0,6.1
2024-12-11,Sector 13,13,2046,Clear,1.0,4.0
2024-12-12,Sector 13,13,1850,Clear,1.4,4.6
2024-12-13,Sector 13,13,1919,Clear,2.2,2.2
2024-12-14,Sector 13,13,1724,Cloudy,1.0,4.6
2024-12-15,Sector 13,13,1555,Clear,2.0,1.4
2024-12-16,Sector 13,13,1931,Clear,4.9,5.2
2024-12-17,Sector 13,13,1727,Clear,6.5,3.3
2024-12-18,Sector 13,13,1812,Clear,4.3,3.5
2024-12-19,Sector 13,13,1997,Clear,7.9,4.5
2024-12-20,Sector 13,13,1921,Clear,1.0,3.1
2024-12-21,Sector 13,13,1644,Clear,1.0,2.6
2024-12-22,Sector 13,13,1727,Cloudy,2.6,5.1
2024-12-23,Sector 13,13,1881,Clear,8.7,4.2
2024-12-24,Sector 13,13,1891,Clear,1.0,6.9
2024-12-25,Sector 13,13,1962,Clear,1.5,1.6
2024-12-26,Sector 13,13,1814,Clear,1.0,2.9
2024-12-27,Sector 13,13,1899,Clear,9.2,5.2
2024-12-28,Sector 13,13,1655,Clear,4.5,4.8
2024-12-29,Sector 13,13,1519,Clear,1.8,3.8
2024-12-30,Sector 13,13,1800,Rain,1.0,8.4
2024-12-31,Sector 13,13,2071,Clear,3.2,4.2
2025-01-01,Sector 13,13,1943,Rain,1.0,8.7
2025-01-02,Sector 13,13,1760,Clear,7.0,1.4
2025-01-03,Sector 13,13,1738,Rain,1.0,8.5
2025-01-04,Sector 13,13,1687,Clear,1.4,4.1
2025-01-05,Sector 13,13,1870,Rain,1.0,8.3
2025-01-06,Sector 13,13,1890,Clear,12.2,3.4
2025-01-07,Sector 13,13,2053,Rain,1.0,8.0
2025-01-08,Sector 13,13,1952,Clear,1.0,5.3
2025-01-09,Sector 13,13,1966,Clear,5.9,4.0
2025-01-10,Sector 13,13,1772,Clear,1.0,3.9
2025-01-11,Sector 13,13,1813,Clear,3.8,3.0
2025-01-12,Sector 13,13,1677,Clear,1.3,5.2
2025-01-13,Sector 13,13,2015,Cloudy,1.0,3.5
2025-01-14,Sector 13,13,1835,Clear,2.9,2.2
2025-01-15,Sector 13,13,1944,Clear,4.8,5.2
2025-01-16,Sector 13,13,1965,Rain,1.0,8.1
2025-01-17,Sector 13,13,1912,Cloudy,1.0,5.1
2025-01-18,Sector 13,13,1766,Rain,1.0,11.0
2025-01-19,Sector 13,13,1696,Clear,1.0,4.8
2025-01-20,Sector 13,13,1863,Cloudy,2.7,5.3
2025-01-21,Sector 13,13,2108,Clear,2.9,1.7
2025-01-22,Sector 13,13,2050,Cloudy,1.9,4.1
2025-01-23,Sector 13,13,1856,Clear,2.3,5.3
2025-01-24,Sector 13,13,2001,Clear,1.0,1.8
2025-01-25,Sector 13,13,1654,Clear,8.4,4.1
2025-01-26,Sector 13,13,1607,Clear,3.6,5.7
2025-01-27,Sector 13,13,2056,Clear,1.0,3.7
2025-01-28,Sector 13,13,1761,Clear,4.1,0.0
2025-01-29,Sector 13,13,2047,Clear,1.0,4.9
2025-01-30,Sector 13,13,1921,Clear,4.0,2.6
2025-01-31,Sector 13,13,1927,Clear,7.8,1.3
2025-02-01,Sector 13,13,1789,Clear,3.1,3.3
2025-02-02,Sector 13,13,1809,Clear,11.1,5.0
2025-02-03,Sector 13,13,1865,Clear,1.0,3.0
2025-02-04,Sector 13,13,2034,Cloudy,3.9,6.3
2025-02-05,Sector 13,13,1970,Clear,1.3,5.3
2025-02-06,Sector 13,13,1823,Clear,1.0,2.9
2025-02-07,Sector 13,13,1942,Clear,8.6,6.3
2025-02-08,Sector 13,13,1904,Cloudy,1.0,6.6
2025-02-09,Sector 13,13,1937,Clear,2.5,4.5
2025-02-10,Sector 13,13,2042,Cloudy,1.0,6.3
2025-02-11,Sector 13,13,1837,Cloudy,10.7,4.9
2025-02-12,Sector 13,13,2020,Clear,5.3,3.8
2025-02-13,Sector 13,13,2060,Rain,1.0,6.2
2025-02-14,Sector 13,13,2048,Clear,1.0,2.7
2025-02-15,Sector 13,13,1848,Cloudy,1.0,4.7
2025-02-16,Sector 13,13,1804,Clear,1.0,6.4
2025-02-17,Sector 13,13,1965,Clear,1.0,5.3
2025-02-18,Sector 13,13,1909,Clear,1.0,3.5
2025-02-19,Sector 13,13,1770,Clear,1.2,3.8
2025-02-20,Sector 13,13,2013,Cloudy,5.5,4.7
2025-02-21,Sector 13,13,1998,Cloudy,1.0,5.7
2025-02-22,Sector 13,13,1832,Clear,1.0,4.9
2025-02-23,Sector 13,13,1628,Cloudy,6.2,5.2
2025-02-24,Sector 13,13,2051,Clear,1.0,3.3
2025-02-25,Sector 13,13,2204,Clear,7.3,3.0
2025-02-26,Sector 13,13,1992,Clear,2.1,2.8
2025-02-27,Sector 13,13,1977,Rain,5.0,8.3
2025-02-28,Sector 13,13,2018,Clear,9.2,4.7
2025-03-01,Sector 13,13,1998,Cloudy,3.1,6.6
2025-03-02,Sector 13,13,1669,Clear,2.3,1.1
2025-03-03,Sector 13,13,2010,Clear,8.4,2.8
2025-03-04,Sector 13,13,1902,Cloudy,1.0,4.0
2025-03-05,Sector 13,13,1930,Clear,4.7,2.8
2025-03-06,Sector 13,13,1985,Clear,3.2,3.7
2025-03-07,Sector 13,13,2137,Clear,1.0,2.2
2025-03-08,Sector 13,13,1979,Clear,3.9,4.2
2025-03-09,Sector 13,13,1834,Clear,1.0,4.6
2025-03-10,Sector 13,13,1953,Cloudy,3.5,6.7
2025-03-11,Sector 13,13,2264,Clear,2.5,2.8
2025-03-12,Sector 13,13,1949,Clear,1.0,5.4
2025-03-13,Sector 13,13,1934,Clear,1.0,3.3
2025-03-14,Sector 13,13,1804,Clear,9.3,3.3
2025-03-15,Sector 13,13,1940,Clear,1.0,2.2
2025-03-16,Sector 13,13,1895,Cloudy,1.7,5.6
2025-03-17,Sector 13,13,2259,Clear,1.0,1.3
2025-03-18,Sector 13,13,1848,Cloudy,2.2,5.1
2025-03-19,Sector 13,13,2157,Clear,1.1,3.2
2025-03-20,Sector 13,13,2007,Rain,1.0,8.1
2025-03-21,Sector 13,13,2087,Clear,1.0,1.6
2025-03-22,Sector 13,13,1615,Cloudy,1.0,4.8
2025-03-23,Sector 13,13,1952,Cloudy,1.9,6.8
2025-03-24,Sector 13,13,2086,Clear,3.6,6.7
2025-03-25,Sector 13,13,1997,Rain,1.0,8.4
2025-03-26,Sector 13,13,2072,Clear,2.7,3.4
2025-03-27,Sector 13,13,1919,Clear,3.6,4.8
2025-03-28,Sector 13,13,1940,Rain,1.0,11.0
2025-03-29,Sector 13,13,1745,Clear,2.7,5.1
2025-03-30,Sector 13,13,1595,Clear,1.0,5.0
2025-03-31,Sector 13,13,2096,Clear,5.6,4.8
2025-04-01,Sector 13,13,2132,Rain,1.0,5.7
2025-04-02,Sector 13,13,1927,Cloudy,1.0,1.8
2025-04-03,Sector 13,13,2041,Clear,1.0,4.3
2025-04-04,Sector 13,13,1975,Clear,5.1,3.8
2025-04-05,Sector 13,13,1832,Clear,9.3,0.1
2025-04-06,Sector 13,13,1728,Cloudy,1.3,4.8
2025-04-07,Sector 13,13,1908,Clear,1.0,2.2
2025-04-08,Sector 13,13,2117,Clear,1.0,1.9
2025-04-09,Sector 13,13,1997,Cloudy,1.0,8.2
2025-04-10,Sector 13,13,2222,Clear,1.8,3.6
2025-04-11,Sector 13,13,2008,Clear,3.9,1.8
2025-04-12,Sector 13,13,1696,Clear,1.0,3.1
2025-04-13,Sector 13,13,1929,Clear,3.4,6.8
2025-04-14,Sector 13,13,2071,Clear,2.1,3.7
2025-04-15,Sector 13,13,2081,Cloudy,1.0,2.9
2025-04-16,Sector 13,13,2131,Clear,8.8,6.5
2025-04-17,Sector 13,13,1932,Cloudy,3.9,6.0
2025-04-18,Sector 13,13,1988,Clear,1.9,4.8
2025-04-19,Sector 13,13,1776,Clear,1.0,3.6
2025-04-20,Sector 13,13,1654,Clear,4.4,3.6
2025-04-21,Sector 13,13,1972,Clear,1.0,4.6
2025-04-22,Sector 13,13,2145,Clear,5.1,4.6
2025-04-23,Sector 13,13,2026,Clear,4.1,3.5
2025-04-24,Sector 13,13,1854,Rain,1.0,8.0
2025-04-25,Sector 13,13,1831,Clear,2.3,4.9
2025-04-26,Sector 13,13,1972,Cloudy,4.4,6.2
2025-04-27,Sector 13,13,1781,Clear,1.0,2.5
2025-04-28,Sector 13,13,1928,Clear,3.8,4.0
2025-04-29,Sector 13,13,1968,Clear,9.2,3.3
2025-04-30,Sector 13,13,1837,Clear,1.0,1.0
2025-05-01,Sector 13,13,2150,Clear,1.0,0.3
2025-05-02,Sector 13,13,1953,Cloudy,11.3,4.5
2025-05-03,Sector 13,13,1935,Clear,1.0,1.3
2025-05-04,Sector 13,13,1792,Clear,2.2,5.2
2025-05-05,Sector 13,13,2148,Clear,7.2,3.0
2025-05-06,Sector 13,13,2020,Clear,7.9,3.8
2025-05-07,Sector 13,13,2084,Clear,3.7,7.1
2025-05-08,Sector 13,13,2069,Rain,1.0,7.6
2025-05-09,Sector 13,13,2058,Clear,1.5,2.8
2025-05-10,Sector 13,13,1820,Clear,1.0,5.4
2025-05-11,Sector 13,13,1756,Clear,3.0,3.6
2025-05-12,Sector 13,13,2195,Clear,4.1,4.9
2025-05-13,Sector 13,13,1889,Cloudy,2.3,4.9
2025-05-14,Sector 13,13,1987,Cloudy,1.0,5.9
2025-05-15,Sector 13,13,1987,Clear,2.8,5.2
2025-05-16,Sector 13,13,2028,Clear,1.0,5.2
2025-05-17,Sector 13,13,1730,Clear,1.8,2.6
2025-05-18,Sector 13,13,1809,Clear,4.8,0.6
2025-05-19,Sector 13,13,1963,Clear,4.6,2.3
2025-05-20,Sector 13,13,1809,Clear,10.3,2.7
2025-05-21,Sector 13,13,1980,Clear,1.0,4.8
2025-05-22,Sector 13,13,1859,Rain,1.0,9.2
2025-05-23,Sector 13,13,1790,Clear,10.5,4.7
2025-05-24,Sector 13,13,1784,Clear,11.7,4.8
2025-05-25,Sector 13,13,1821,Clear,6.7,4.2
2025-05-26,Sector 13,13,2031,Clear,1.0,3.5
2025-05-27,Sector 13,13,2034,Clear,1.0,2.9
2025-05-28,Sector 13,13,1763,Clear,1.0,2.4
2025-05-29,Sector 13,13,1824,Clear,3.0,3.7
2025-05-30,Sector 13,13,2183,Clear,10.1,2.6
2025-05-31,Sector 13,13,1648,Clear,1.9,2.8
2025-06-01,Sector 13,13,1826,Cloudy,1.0,5.5
2025-06-02,Sector 13,13,1892,Clear,7.4,3.7
2025-06-03,Sector 13,13,1973,Clear,1.0,1.7
2025-06-04,Sector 13,13,1895,Clear,6.5,0.9
2025-06-05,Sector 13,13,2023,Rain,1.0,7.5
2025-06-06,Sector 13,13,1976,Clear,6.1,5.1
2025-06-07,Sector 13,13,1704,Cloudy,1.6,5.2
2025-06-08,Sector 13,13,1638,Clear,1.3,4.7
2025-06-09,Sector 13,13,1986,Clear,1.0,4.0
2025-06-10,Sector 13,13,1825,Clear,2.7,4.1
2025-06-11,Sector 13,13,2001,Clear,1.0,4.1
2025-06-12,Sector 13,13,2237,Clear,4.0,1.9
2025-06-13,Sector 13,13,2098,Clear,6.2,2.1
2025-06-14,Sector 13,13,1821,Clear,4.8,5.2
2025-06-15,Sector 13,13,1733,Clear,2.3,4.4
2025-06-16,Sector 13,13,1738,Clear,2.2,2.6
2025-06-17,Sector 13,13,1804,Cloudy,3.4,4.7
2025-06-18,Sector 13,13,2084,Clear,1.0,4.1
2025-06-19,Sector 13,13,1858,Rain,1.0,8.4
2025-06-20,Sector 13,13,1867,Rain,1.0,12.4
2025-06-21,Sector 13,13,1716,Clear,1.0,3.9
2025-06-22,Sector 13,13,1618,Clear,3.5,3.9
2025-06-23,Sector 13,13,1806,Clear,1.0,4.1
2025-06-24,Sector 13,13,1932,Cloudy,1.3,5.8
2025-06-25,Sector 13,13,1839,Clear,5.1,2.6
2025-06-26,Sector 13,13,1854,Clear,1.0,3.1
2025-06-27,Sector 13,13,1848,Clear,3.8,4.5
2025-06-28,Sector 13,13,1781,Clear,1.0,4.9
2025-06-29,Sector 13,13,1698,Clear,4.3,4.1
2025-06-30,Sector 13,13,1909,Cloudy,1.0,2.4
2025-07-01,Sector 13,13,1992,Clear,1.0,4.5
2025-07-02,Sector 13,13,1910,Rain,1.0,9.5
2025-07-03,Sector 13,13,1894,Rain,1.0,8.4
2025-07-04,Sector 13,13,1974,Cloudy,3.5,4.3
2025-07-05,Sector 13,13,1787,Clear,3.0,5.4
2025-07-06,Sector 13,13,1697,Clear,6.6,3.2
2025-07-07,Sector 13,13,1927,Clear,1.0,5.5
2025-07-08,Sector 13,13,1833,Clear,6.0,2.3
2025-07-09,Sector 13,13,1823,Clear,1.0,3.5
2025-07-10,Sector 13,13,1998,Clear,2.2,6.5
2025-07-11,Sector 13,13,1961,Clear,12.0,7.8
2025-07-12,Sector 13,13,1754,Clear,1.0,3.2
2025-07-13,Sector 13,13,1734,Clear,2.5,3.6
2025-07-14,Sector 13,13,1914,Clear,1.0,5.2
2025-07-15,Sector 13,13,1983,Clear,1.0,2.5
2025-07-16,Sector 13,13,2007,Rain,1.0,7.8
2025-07-17,Sector 13,13,2003,Clear,1.0,2.5
2025-07-18,Sector 13,13,1893,Clear,4.5,6.0
2025-07-19,Sector 13,13,1845,Cloudy,1.0,4.9
2025-07-20,Sector 13,13,1718,Clear,1.0,3.3
2025-07-21,Sector 13,13,1968,Clear,7.5,3.8
2025-07-22,Sector 13,13,1929,Cloudy,2.6,4.6
2025-07-23,Sector 13,13,1924,Clear,2.5,3.5
2025-07-24,Sector 13,13,1816,Cloudy,2.6,5.7
2025-07-25,Sector 13,13,1970,Clear,4.6,0.7
2025-07-26,Sector 13,13,1994,Clear,2.3,2.6
2025-07-27,Sector 13,13,1644,Clear,4.2,4.3
2025-07-28,Sector 13,13,1898,Cloudy,1.4,4.6
2025-07-29,Sector 13,13,1841,Cloudy,1.0,5.4
2025-07-30,Sector 13,13,1835,Rain,1.0,6.9
2025-07-31,Sector 13,13,2054,Clear,1.0,2.0
2025-08-01,Sector 13,13,1813,Rain,1.0,7.7
2025-08-02,Sector 13,13,1626,Clear,1.8,3.5
2025-08-03,Sector 13,13,1504,Clear,4.5,3.4
2025-08-04,Sector 13,13,1800,Clear,6.1,2.7
2025-08-05,Sector 13,13,1696,Clear,3.3,4.9
2025-08-06,Sector 13,13,1948,Clear,6.9,2.9
2025-08-07,Sector 13,13,2182,Clear,1.0,2.6
2025-08-08,Sector 13,13,1838,Clear,6.7,2.1
2025-08-09,Sector 13,13,1489,Rain,1.0,9.0
2025-08-10,Sector 13,13,1766,Rain,1.0,9.1
2025-08-11,Sector 13,13,1796,Rain,1.0,10.6
2025-08-12,Sector 13,13,2014,Clear,1.0,3.0
2025-08-13,Sector 13,13,1842,Clear,4.4,3.9
2025-08-14,Sector 13,13,1803,Rain,1.0,11.0
2025-08-15,Sector 13,13,1851,Clear,3.5,3.9
2025-08-16,Sector 13,13,1744,Clear,4.7,3.3
2025-08-17,Sector 13,13,1637,Clear,9.8,3.4
2025-08-18,Sector 13,13,1814,Clear,8.4,5.5
2025-08-19,Sector 13,13,1845,Clear,1.0,5.1
2025-08-20,Sector 13,13,1728,Clear,1.0,1.0
2025-08-21,Sector 13,13,1908,Clear,7.0,4.3
2025-08-22,Sector 13,13,1671,Clear,7.5,3.1
2025-08-23,Sector 13,13,1608,Clear,4.6,4.2
2025-08-24,Sector 13,13,1737,Rain,1.0,8.7
2025-08-25,Sector 13,13,1894,Cloudy,1.0,5.6
2025-08-26,Sector 13,13,1925,Clear,1.0,2.7
2025-08-27,Sector 13,13,1853,Clear,1.0,1.3
2025-08-28,Sector 13,13,1986,Rain,1.0,5.1
2025-08-29,Sector 13,13,1959,Cloudy,1.0,2.9
2025-08-30,Sector 13,13,1699,Clear,11.6,5.9
2025-08-31,Sector 13,13,1750,Rain,1.0,10.6
2025-09-01,Sector 13,13,1938,Rain,1.0,10.5
2025-09-02,Sector 13,13,1809,Clear,3.2,0.9
2025-09-03,Sector 13,13,1710,Clear,8.6,4.9
2025-09-04,Sector 13,13,1900,Clear,3.1,4.6
2025-09-05,Sector 13,13,1913,Cloudy,1.0,3.3
2025-09-06,Sector 13,13,1765,Clear,1.0,5.4
2025-09-07,Sector 13,13,1545,Clear,1.0,4.1
2025-09-08,Sector 13,13,1755,Clear,1.0,6.5
2025-09-09,Sector 13,13,1902,Clear,1.0,5.7
2025-09-10,Sector 13,13,1844,Clear,3.2,1.8
2025-09-11,Sector 13,13,1648,Clear,1.9,3.6
2025-09-12,Sector 13,13,1892,Cloudy,1.0,5.5
2025-09-13,Sector 13,13,1443,Clear,1.0,3.6
2025-09-14,Sector 13,13,1541,Cloudy,1.0,7.3
2025-09-15,Sector 13,13,1997,Cloudy,4.3,3.6
2025-09-16,Sector 13,13,2047,Clear,1.0,3.9
2025-09-17,Sector 13,13,1718,Clear,1.0,2.1
2025-09-18,Sector 13,13,1814,Cloudy,1.0,5.6
2025-09-19,Sector 13,13,1854,Clear,1.0,3.7
2025-09-20,Sector 13,13,1835,Cloudy,6.5,6.7
2025-09-21,Sector 13,13,1589,Rain,1.0,11.7
2025-09-22,Sector 13,13,1798,Clear,1.0,2.1
2025-09-23,Sector 13,13,2017,Clear,7.1,5.3
2025-09-24,Sector 13,13,1808,Clear,1.0,5.6
2025-09-25,Sector 13,13,1927,Clear,1.0,1.0
2025-09-26,Sector 13,13,1689,Cloudy,1.7,5.8
2025-09-27,Sector 13,13,1623,Clear,7.5,6.1
2025-09-28,Sector 13,13,1462,Clear,1.0,2.8
2025-09-29,Sector 13,13,1735,Clear,1.0,4.0
2025-09-30,Sector 13,13,1940,Cloudy,1.0,3.9
2025-10-01,Sector 13,13,1844,Clear,2.6,3.4
2025-10-02,Sector 13,13,1815,Clear,8.5,4.9
2025-10-03,Sector 13,13,1769,Cloudy,1.0,2.9
2025-10-04,Sector 13,13,1619,Clear,1.0,4.7
2025-10-05,Sector 13,13,1675,Rain,1.0,8.5
2025-10-06,Sector 13,13,1957,Cloudy,2.7,5.3
2025-10-07,Sector 13,13,1567,Clear,5.7,4.0
2025-10-08,Sector 13,13,1761,Cloudy,1.0,6.7
2025-10-09,Sector 13,13,1869,Clear,8.8,6.4
2025-10-10,Sector 13,13,1841,Rain,1.0,9.7
2025-10-11,Sector 13,13,1688,Rain,1.0,10.0
2025-10-12,Sector 13,13,1674,Clear,2.3,6.3
2025-10-13,Sector 13,13,1820,Clear,1.0,3.1
2025-10-14,Sector 13,13,1797,Clear,1.0,4.5
2025-10-15,Sector 13,13,1827,Clear,1.0,4.8
2025-10-16,Sector 13,13,1979,Clear,1.4,4.6
2025-10-17,Sector 13,13,1776,Rain,1.0,9.9
2025-10-18,Sector 13,13,1642,Clear,1.0,9.0
2025-10-19,Sector 13,13,1669,Clear,5.9,0.9
2025-10-20,Sector 13,13,2026,Clear,1.0,4.9
2025-10-21,Sector 13,13,1825,Cloudy,10.1,4.3
2025-10-22,Sector 13,13,1962,Rain,1.0,9.6
2025-10-23,Sector 13,13,1992,Rain,1.0,8.0
2025-10-24,Sector 13,13,1853,Clear,1.0,3.1
2025-10-25,Sector 13,13,1630,Clear,1.0,6.3
2025-10-26,Sector 13,13,1618,Rain,1.0,10.4
2025-10-27,Sector 13,13,1834,Rain,1.0,9.1
2025-10-28,Sector 13,13,1955,Clear,1.0,1.1
2025-10-29,Sector 13,13,1889,Clear,6.4,4.9
2025-10-30,Sector 13,13,1890,Clear,10.1,5.3
2025-10-31,Sector 13,13,1744,Clear,1.0,2.4
2025-11-01,Sector 13,13,1554,Clear,1.0,6.3
2025-11-02,Sector 13,13,1892,Clear,1.0,3.4
2025-11-03,Sector 13,13,1849,Cloudy,1.0,4.8
2025-11-04,Sector 13,13,1786,Clear,2.3,3.7
2025-11-05,Sector 13,13,2025,Clear,4.9,6.7
2025-11-06,Sector 13,13,1902,Clear,5.7,1.6
2025-11-07,Sector 13,13,1935,Clear,1.0,3.2
2025-11-08,Sector 13,13,1651,Clear,2.9,5.1
2025-11-09,Sector 13,13,1633,Clear,3.1,4.8
2025-11-10,Sector 13,13,1857,Clear,9.5,2.1
2025-11-11,Sector 13,13,1727,Cloudy,4.0,4.1
2025-11-12,Sector 13,13,1868,Clear,1.0,3.8
2025-11-13,Sector 13,13,1911,Clear,1.0,4.8
2025-11-14,Sector 13,13,2080,Clear,1.0,6.5
2025-11-15,Sector 13,13,1684,Rain,1.0,9.0
2025-11-16,Sector 13,13,1423,Rain,1.0,10.1
2025-11-17,Sector 13,13,1874,Clear,1.0,0.6
2025-11-18,Sector 13,13,2182,Cloudy,1.0,4.1
2025-11-19,Sector 13,13,1980,Cloudy,4.1,5.0
2025-11-20,Sector 13,13,1800,Rain,1.0,7.5
2025-11-21,Sector 13,13,1953,Cloudy,5.4,6.4
2025-11-22,Sector 13,13,1603,Clear,2.6,3.5
2025-11-23,Sector 13,13,1538,Clear,1.0,0.0
2025-11-24,Sector 13,13,1856,Rain,1.0,7.2
2025-11-25,Sector 13,13,1905,Clear,6.3,3.4
2025-11-26,Sector 13,13,1694,Clear,3.5,1.5
2025-11-27,Sector 13,13,1773,Clear,1.0,4.1
2025-11-28,Sector 13,13,1900,Clear,1.0,3.9
2025-11-29,Sector 13,13,1649,Clear,1.5,6.1
2025-11-30,Sector 13,13,1737,Clear,4.3,4.0
2025-12-01,Sector 13,13,1772,Clear,1.0,4.9
2025-12-02,Sector 13,13,1982,Clear,1.0,2.9
2025-12-03,Sector 13,13,1778,Cloudy,1.0,1.9
2025-12-04,Sector 13,13,2086,Clear,2.4,3.1
2025-12-05,Sector 13,13,1724,Cloudy,1.0,2.4
2025-12-06,Sector 13,13,1586,Clear,2.9,1.8
2025-12-07,Sector 13,13,1750,Cloudy,1.0,6.0
2025-12-08,Sector 13,13,2094,Clear,1.0,4.4
2025-12-09,Sector 13,13,1950,Clear,8.1,5.4
2025-12-10,Sector 13,13,1978,Clear,2.3,3.8
2025-12-11,Sector 13,13,1921,Rain,1.0,8.8
2025-12-12,Sector 13,13,1810,Clear,1.0,4.5
2025-12-13,Sector 13,13,1662,Clear,1.0,0.9
2025-12-14,Sector 13,13,1585,Clear,3.9,6.2
2025-12-15,Sector 13,13,1787,Clear,7.6,1.3
2025-12-16,Sector 13,13,1970,Clear,1.0,1.9
2025-12-17,Sector 13,13,1807,Clear,3.5,3.9
2025-12-18,Sector 13,13,1965,Clear,6.8,2.6
2025-12-19,Sector 13,13,1791,Clear,1.1,2.8
2025-12-20,Sector 13,13,1758,Clear,7.4,5.2
2025-12-21,Sector 13,13,1675,Cloudy,1.0,4.7
2025-12-22,Sector 13,13,2089,Rain,1.0,7.2
2025-12-23,Sector 13,13,1974,Clear,9.5,3.4
2025-12-24,Sector 13,13,2074,Clear,5.3,3.6
2025-12-25,Sector 13,13,1860,Rain,1.0,9.2
2025-12-26,Sector 13,13,1950,Clear,1.0,4.0
2025-12-27,Sector 13,13,1632,Clear,6.8,4.5
2025-12-28,Sector 13,13,1695,Clear,4.8,3.0
2025-12-29,Sector 13,13,1920,Cloudy,3.1,5.9
2025-12-30,Sector 13,13,1872,Cloudy,1.0,7.3
2025-12-31,Sector 13,13,1821,Clear,5.8,3.1
2026-01-01,Sector 13,13,1801,Clear,1.0,4.0
2026-01-02,Sector 13,13,1703,Clear,1.0,5.6
2026-01-03,Sector 13,13,1636,Clear,1.0,2.8
2026-01-04,Sector 13,13,1820,Cloudy,2.9,2.3
2026-01-05,Sector 13,13,1788,Clear,1.0,4.5
2026-01-06,Sector 13,13,1815,Clear,1.0,4.8
2026-01-07,Sector 13,13,2158,Cloudy,1.0,4.9
2026-01-08,Sector 13,13,1897,Rain,1.0,7.9
2026-01-09,Sector 13,13,2002,Clear,4.4,4.9
2026-01-10,Sector 13,13,1832,Clear,1.0,4.1
2026-01-11,Sector 13,13,1836,Clear,8.1,4.0
2026-01-12,Sector 13,13,1808,Cloudy,5.9,2.2
2026-01-13,Sector 13,13,1949,Clear,9.1,3.1
2026-01-14,Sector 13,13,1801,Clear,1.0,3.7
2026-01-15,Sector 13,13,2242,Cloudy,1.0,3.5
2026-01-16,Sector 13,13,1807,Rain,1.0,9.8
2026-01-17,Sector 13,13,1660,Clear,9.3,4.3
2026-01-18,Sector 13,13,1663,Rain,1.0,9.7
